,smiles,carbons,nitrogens,oxygens,fluorines
8299,CC12CC(C1)C(=O)C2,7,0,1,0
8300,CC12CC(C1)C(=O)N2,6,1,1,0
8301,CC12CC(C1)C(=O)O2,6,0,2,0
8302,CC12CC(O1)C(=O)C2,6,0,2,0
8303,OC12CC(C1)C(=O)C2,6,0,2,0
8304,CC1=CC2(C)CC1C2,8,0,0,0
8305,CC1=CC2(C)CC1O2,7,0,1,0
8306,CC1=CC2(O)CC1C2,7,0,1,0
8307,CC12CC(C1)C(O)C2,7,0,1,0
8308,CC12CC(O1)C(O)C2,6,0,2,0
8309,CC1CC2(C)CC1C2,8,0,0,0
8310,CC1CC2(C)CC1O2,7,0,1,0
8311,CC1CC2(O)CC1C2,7,0,1,0
8312,CC1CC2(O)CN1C2,6,1,1,0
8313,CC1OC2(C)CC1C2,7,0,1,0
8314,OC1CC2(O)CC1C2,6,0,2,0
8315,CC12CC(=O)C1(C)N2,6,1,1,0
8316,CC12CC(=O)C1(C)O2,6,0,2,0
8317,CC12CC1(C)C(=N)O2,6,1,1,0
8318,CC12CC1(C)C(=O)C2,7,0,1,0
8319,CC12CC1(C)C(=O)N2,6,1,1,0
8320,CC12CC1(C)C(=O)O2,6,0,2,0
8321,CC12CC1(N)C(=N)O2,5,2,1,0
8322,CC12CC1(N)C(=O)O2,5,1,2,0
8323,CC12CC1(O)C(=N)N2,5,2,1,0
8324,CC12CC1(O)C(=N)O2,5,1,2,0
8325,CC12CC1(O)C(=O)C2,6,0,2,0
8326,CC12CC1(O)C(=O)N2,5,1,2,0
8327,CC12CC1(O)C(=O)O2,5,0,3,0
8328,CC12CC1(O)CC2=O,6,0,2,0
8329,OC12CC1(O)C(=O)C2,5,0,3,0
8330,CC12CC(O)C1(C)N2,6,1,1,0
8331,CC12CC(O)C1(C)O2,6,0,2,0
8332,CC12CC1(C)C(O)C2,7,0,1,0
8333,CC12CC1(O)C(O)C2,6,0,2,0
8334,CC12CC1(O)CC2O,6,0,2,0
8335,CC1CC2(C)CC12C,8,0,0,0
8336,CC1CC2(C)CC12O,7,0,1,0
8337,CC1CC2(C)OC12C,7,0,1,0
8338,CC1CC2(O)CC12C,7,0,1,0
8339,CC1CC2(O)CC12O,6,0,2,0
8340,CC1OC2(C)CC12C,7,0,1,0
8341,CC1OC2(C)CC12O,6,0,2,0
8342,CN1CC2(O)CC12C,6,1,1,0
8343,OC1CC2(O)CC12O,5,0,3,0
8344,CC12CC(O1)C2(C)C,7,0,1,0
8345,CC1(C)C2CC1(O)C2,7,0,1,0
8346,CC1(C)N2CC1(O)C2,6,1,1,0
8347,CC1(O)C2CC1(C)C2,7,0,1,0
8348,CC12CC(O1)C2(C)O,6,0,2,0
8349,CC1(O)C2CC1(O)C2,6,0,2,0
8350,CC12CC(C1)C2(C)C,8,0,0,0
8351,CC12CC3(C)C1CC23,8,0,0,0
8352,CC12CC3(C)C1CN23,7,1,0,0
8353,CC12CC3(C)C1OC23,7,0,1,0
8354,CC12CC3(O)C1CC23,7,0,1,0
8355,CC12CC3(O)C1NC23,6,1,1,0
8356,CC12CC3(O)C1OC23,6,0,2,0
8357,CC12NC3(C)C1NC23,6,2,0,0
8358,CC12NC3(C)C1OC23,6,1,1,0
8359,CC12OC3(C)C1CC23,7,0,1,0
8360,CC12OC3(C)C1NC23,6,1,1,0
8361,CC12OC3(C)C1OC23,6,0,2,0
8362,OC12CC3(O)C1CC23,6,0,2,0
8363,OC12CC3(O)C1NC23,5,1,2,0
8364,OC12CC3(O)C1OC23,5,0,3,0
8365,CC12CC3(C)CC1C23,8,0,0,0
8366,CC12CC3(C)CC1N23,7,1,0,0
8367,CC12CC3(C)CN1C23,7,1,0,0
8368,CC12CC3(C)OC1C23,7,0,1,0
8369,CC12CC3(O)C(O1)C23,6,0,2,0
8370,CC12CC3(O)CC1C23,7,0,1,0
8371,CC12CC3(O)CN1C23,6,1,1,0
8372,CC12CC3C1C3(O)C2,7,0,1,0
8373,CC12OC3(C)CC1C23,7,0,1,0
8374,OC12CC3(O)CC1C23,6,0,2,0
8375,CC1(C)C2C3CC2C13,8,0,0,0
8376,CC1(C)C2C3CC2N13,7,1,0,0
8377,CC1(C)C2C3CN2C13,7,1,0,0
8378,CC1(C)C2C3OC2C13,7,0,1,0
8379,CC1(O)C2C3CC2C13,7,0,1,0
8380,CC1(O)C2C3CN2C13,6,1,1,0
8381,CC1(O)C2C3OC2C13,6,0,2,0
8382,CC12CC3C1C(O)C23,7,0,1,0
8383,CC12CN3C1C(O)C23,6,1,1,0
8384,CC12OC3C1C(O)C23,6,0,2,0
8385,CC1C2C3CC2(C)C13,8,0,0,0
8386,CC1C2C3CC2(C)N13,7,1,0,0
8387,CC1C2C3CC2(O)C13,7,0,1,0
8388,CC1C2C3OC2(C)C13,7,0,1,0
8389,CC1C2N3CC2(C)C13,7,1,0,0
8390,CC1C2N3CC2(O)C13,6,1,1,0
8391,CN1C2C3CC2(C)C13,7,1,0,0
8392,CN1C2C3NC2(C)C13,6,2,0,0
8393,CN1C2C3OC2(C)C13,6,1,1,0
8394,OC1C2C3CC2(O)C13,6,0,2,0
8395,OC1C2N3CC2(O)C13,5,1,2,0
8396,CC12CC3CC(C1)C23,8,0,0,0
8397,CC12CC3CC(C1)N23,7,1,0,0
8398,CC12CC3CC(O1)C23,7,0,1,0
8399,CC12CC3CN(C1)C23,7,1,0,0
8400,CC12CC3OC(C1)C23,7,0,1,0
8401,CC12CN3CC(O1)C23,6,1,1,0
8402,OC12CC3CC(C1)C23,7,0,1,0
8403,OC12CC3CN(C1)C23,6,1,1,0
8404,OC12CC3OC(C1)C23,6,0,2,0
8405,CC12CC3CC1(C)C23,8,0,0,0
8406,CC12CC3CC1(C)N23,7,1,0,0
8407,CC12CC3CC1(O)C23,7,0,1,0
8408,CC12CC3OC1(C)C23,7,0,1,0
8409,CC12CN3CC1(C)C23,7,1,0,0
8410,CC12CN3CC1(O)C23,6,1,1,0
8411,CC12OC3CC1(O)C23,6,0,2,0
8412,OC12CC3CC1(O)C23,6,0,2,0
8413,OC12CN3CC1(O)C23,5,1,2,0
8414,N=C1CC2CC(C2)O1,6,1,1,0
8415,N=C1CN2CC(C2)O1,5,2,1,0
8416,N=C1OC2CC(C2)O1,5,1,2,0
8417,O=C1CC2CC(C1)O2,6,0,2,0
8418,O=C1CC2CC(C2)C1,7,0,1,0
8419,O=C1CC2CC(C2)N1,6,1,1,0
8420,O=C1CC2CC(C2)O1,6,0,2,0
8421,O=C1CN2CC(C2)N1,5,2,1,0
8422,O=C1CN2CC(C2)O1,5,1,2,0
8423,O=C1NC2CC(C2)N1,5,2,1,0
8424,O=C1NC2CC(C2)O1,5,1,2,0
8425,O=C1OC2CC(C2)O1,5,0,3,0
8426,CC1=CC2CC(C1)O2,7,0,1,0
8427,CC1=CC2CC(C2)C1,8,0,0,0
8428,CC1=NC2CC(C2)O1,6,1,1,0
8429,CC1CC2CC(C1)O2,7,0,1,0
8430,CC1CC2CC(C2)C1,8,0,0,0
8431,CC1CC2CC(C2)O1,7,0,1,0
8432,CC1CN2CC(C2)O1,6,1,1,0
8433,CC1OC2CC(C2)O1,6,0,2,0
8434,CN1CC2CC(C1)O2,6,1,1,0
8435,OC1CC2CC(C1)O2,6,0,2,0
8436,OC1CC2CC(C2)C1,7,0,1,0
8437,N=C1OC23CC(C2)C13,6,1,1,0
8438,N=C1OC23CN(C2)C13,5,2,1,0
8439,O=C1CC23CC(C2)C13,7,0,1,0
8440,O=C1CC23CC(O2)C13,6,0,2,0
8441,O=C1CC23CN(C2)C13,6,1,1,0
8442,O=C1NC23CC(C2)C13,6,1,1,0
8443,O=C1NC23CN(C2)C13,5,2,1,0
8444,O=C1OC23CC(C2)C13,6,0,2,0
8445,O=C1OC23CN(C2)C13,5,1,2,0
8446,CC1CC23CC(C2)C13,8,0,0,0
8447,CC1CC23CC(C2)N13,7,1,0,0
8448,CC1CC23CC(O2)C13,7,0,1,0
8449,CC1CC23CN(C2)C13,7,1,0,0
8450,CC1OC23CC(C2)C13,7,0,1,0
8451,CC1OC23CN(C2)C13,6,1,1,0
8452,CN1CC23CC(C2)C13,7,1,0,0
8453,CN1CC23CC(O2)C13,6,1,1,0
8454,OC1CC23CC(C2)C13,7,0,1,0
8455,OC1CC23CC(O2)C13,6,0,2,0
8456,OC1CC23CN(C2)C13,6,1,1,0
8457,CC(C#C)(C#C)C#C,8,0,0,0
8458,CC(C#C)(C#C)C#N,7,1,0,0
8459,CC(C#C)(C#N)C#N,6,2,0,0
8460,CC(C#N)(C#N)C#N,5,3,0,0
8461,NC(C#C)(C#C)C#C,7,1,0,0
8462,NC(C#C)(C#C)C#N,6,2,0,0
8463,NC(C#C)(C#N)C#N,5,3,0,0
8464,NC(C#N)(C#N)C#N,4,4,0,0
8465,OC(C#C)(C#C)C#C,7,0,1,0
8466,OC(C#C)(C#C)C#N,6,1,1,0
8467,OC(C#C)(C#N)C#N,5,2,1,0
8468,CC(C=O)(C#C)C#C,7,0,1,0
8469,CC(C=O)(C#C)C#N,6,1,1,0
8470,CC(C=O)(C#N)C#N,5,2,1,0
8471,OC(C=O)(C#C)C#C,6,0,2,0
8472,OC(C=O)(C#C)C#N,5,1,2,0
8473,OC(C=O)(C#N)C#N,4,2,2,0
8474,CC(C=O)(C=O)C#C,6,0,2,0
8475,CC(C=O)(C=O)C#N,5,1,2,0
8476,OC(C=O)(C=O)C#C,5,0,3,0
8477,OC(C=O)(C=O)C#N,4,1,3,0
8478,CC(C=O)(C=O)C=O,5,0,3,0
8479,OC(C=O)(C=O)C=O,4,0,4,0
8480,CC(CN)(C#N)C#N,5,3,0,0
8481,CC(CO)(C#C)C#C,7,0,1,0
8482,CC(CO)(C#C)C#N,6,1,1,0
8483,CC(CO)(C#N)C#N,5,2,1,0
8484,CCC(C)(C#C)C#C,8,0,0,0
8485,CCC(C)(C#C)C#N,7,1,0,0
8486,CCC(C)(C#N)C#N,6,2,0,0
8487,CCC(N)(C#C)C#N,6,2,0,0
8488,CCC(N)(C#N)C#N,5,3,0,0
8489,CCC(O)(C#C)C#C,7,0,1,0
8490,CCC(O)(C#C)C#N,6,1,1,0
8491,CCC(O)(C#N)C#N,5,2,1,0
8492,CNC(C)(C#C)C#N,6,2,0,0
8493,CNC(C)(C#N)C#N,5,3,0,0
8494,COC(C)(C#C)C#C,7,0,1,0
8495,COC(C)(C#C)C#N,6,1,1,0
8496,COC(C)(C#N)C#N,5,2,1,0
8497,NC(CO)(C#C)C#N,5,2,1,0
8498,NC(CO)(C#N)C#N,4,3,1,0
8499,NCC(N)(C#C)C#N,5,3,0,0
8500,NCC(N)(C#N)C#N,4,4,0,0
8501,NCC(O)(C#C)C#N,5,2,1,0
8502,NCC(O)(C#N)C#N,4,3,1,0
8503,OCC(O)(C#C)C#C,6,0,2,0
8504,OCC(O)(C#C)C#N,5,1,2,0
8505,OCC(O)(C#N)C#N,4,2,2,0
8506,CC(CO)(C=O)C#C,6,0,2,0
8507,CC(CO)(C=O)C#N,5,1,2,0
8508,CCC(C)(C=O)C#C,7,0,1,0
8509,CCC(C)(C=O)C#N,6,1,1,0
8510,CCC(O)(C=O)C#C,6,0,2,0
8511,CCC(O)(C=O)C#N,5,1,2,0
8512,CNC(C)(C=O)C#N,5,2,1,0
8513,COC(C)(C=O)C#C,6,0,2,0
8514,COC(C)(C=O)C#N,5,1,2,0
8515,OCC(O)(C=O)C#C,5,0,3,0
8516,OCC(O)(C=O)C#N,4,1,3,0
8517,CC(CO)(C=O)C=O,5,0,3,0
8518,CCC(C)(C=O)C=O,6,0,2,0
8519,CCC(O)(C=O)C=O,5,0,3,0
8520,CNC(C)(C=O)C=O,5,1,2,0
8521,COC(C)(C=O)C=O,5,0,3,0
8522,OCC(O)(C=O)C=O,4,0,4,0
8523,CC(CO)(CO)C#C,6,0,2,0
8524,CC(CO)(CO)C#N,5,1,2,0
8525,CCC(C)(CC)C#C,8,0,0,0
8526,CCC(C)(CC)C#N,7,1,0,0
8527,CCC(C)(CO)C#C,7,0,1,0
8528,CCC(C)(CO)C#N,6,1,1,0
8529,CCC(C)(NC)C#N,6,2,0,0
8530,CCC(C)(OC)C#C,7,0,1,0
8531,CCC(C)(OC)C#N,6,1,1,0
8532,CCC(N)(CC)C#N,6,2,0,0
8533,CCC(N)(CN)C#N,5,3,0,0
8534,CCC(N)(CO)C#N,5,2,1,0
8535,CCC(O)(CC)C#C,7,0,1,0
8536,CCC(O)(CC)C#N,6,1,1,0
8537,CCC(O)(CN)C#N,5,2,1,0
8538,CCC(O)(CO)C#C,6,0,2,0
8539,CCC(O)(CO)C#N,5,1,2,0
8540,CNC(C)(CN)C#N,5,3,0,0
8541,CNC(C)(CO)C#N,5,2,1,0
8542,COC(C)(CN)C#N,5,2,1,0
8543,COC(C)(CO)C#C,6,0,2,0
8544,COC(C)(CO)C#N,5,1,2,0
8545,NC(CO)(CO)C#N,4,2,2,0
8546,NCC(N)(CN)C#N,4,4,0,0
8547,NCC(N)(CO)C#N,4,3,1,0
8548,NCC(O)(CN)C#N,4,3,1,0
8549,NCC(O)(CO)C#N,4,2,2,0
8550,OCC(O)(CO)C#C,5,0,3,0
8551,OCC(O)(CO)C#N,4,1,3,0
8552,CC(CO)(CO)C=O,5,0,3,0
8553,CCC(C)(CC)C=O,7,0,1,0
8554,CCC(C)(CO)C=O,6,0,2,0
8555,CCC(C)(OC)C=O,6,0,2,0
8556,CCC(O)(CC)C=O,6,0,2,0
8557,CCC(O)(CO)C=O,5,0,3,0
8558,COC(C)(CO)C=O,5,0,3,0
8559,OCC(O)(CO)C=O,4,0,4,0
8560,CC(CO)(CO)CO,5,0,3,0
8561,CCC(C)(CC)CC,8,0,0,0
8562,CCC(C)(CC)CO,7,0,1,0
8563,CCC(C)(CC)OC,7,0,1,0
8564,CCC(C)(CO)CO,6,0,2,0
8565,CCC(C)(CO)OC,6,0,2,0
8566,CCC(O)(CC)CC,7,0,1,0
8567,CCC(O)(CC)CO,6,0,2,0
8568,CCC(O)(CO)CO,5,0,3,0
8569,COC(C)(CO)CO,5,0,3,0
8570,OCC(O)(CO)CO,4,0,4,0
8571,O=C(C#C)C(=O)C#C,6,0,2,0
8572,O=C(C#C)C(=O)C#N,5,1,2,0
8573,O=C(C#N)C(=O)C#N,4,2,2,0
8574,O=CC(=O)C(=O)C#C,5,0,3,0
8575,O=CC(=O)C(=O)C#N,4,1,3,0
8576,O=CC(=O)C(=O)C=O,4,0,4,0
8577,CC(C#C)C(=O)C#C,7,0,1,0
8578,CC(C#C)C(=O)C#N,6,1,1,0
8579,CC(C#N)C(=O)C#C,6,1,1,0
8580,OC(C#C)C(=O)C#C,6,0,2,0
8581,OC(C#C)C(=O)C#N,5,1,2,0
8582,OC(C#N)C(=O)C#C,5,1,2,0
8583,CC(C#C)C(=O)C=O,6,0,2,0
8584,OC(C#C)C(=O)C=O,5,0,3,0
8585,CC(C#C)C(C)C#C,8,0,0,0
8586,CC(C#C)C(C)C#N,7,1,0,0
8587,CC(C#C)C(N)C#N,6,2,0,0
8588,CC(C#C)C(O)C#C,7,0,1,0
8589,CC(C#C)C(O)C#N,6,1,1,0
8590,CC(C#N)C(C)C#N,6,2,0,0
8591,CC(C#N)C(N)C#C,6,2,0,0
8592,CC(C#N)C(N)C#N,5,3,0,0
8593,CC(C#N)C(O)C#C,6,1,1,0
8594,CC(C#N)C(O)C#N,5,2,1,0
8595,NC(C#C)C(N)C#N,5,3,0,0
8596,NC(C#C)C(O)C#N,5,2,1,0
8597,NC(C#N)C(N)C#N,4,4,0,0
8598,NC(C#N)C(O)C#C,5,2,1,0
8599,NC(C#N)C(O)C#N,4,3,1,0
8600,OC(C#C)C(O)C#C,6,0,2,0
8601,OC(C#C)C(O)C#N,5,1,2,0
8602,OC(C#N)C(O)C#N,4,2,2,0
8603,CC(C=O)C(=O)C#C,6,0,2,0
8604,CN(C=N)C(=N)C#N,4,4,0,0
8605,CN(C=N)C(=O)C#C,5,2,1,0
8606,CN(C=N)C(=O)C#N,4,3,1,0
8607,CN(C=O)C(=N)C#C,5,2,1,0
8608,CN(C=O)C(=N)C#N,4,3,1,0
8609,CN(C=O)C(=O)C#C,5,1,2,0
8610,CN(C=O)C(=O)C#N,4,2,2,0
8611,OC(C=O)C(=O)C#C,5,0,3,0
8612,CN(C=N)C(=N)C=O,4,3,1,0
8613,CN(C=N)C(=O)C=O,4,2,2,0
8614,CN(C=O)C(=N)C=O,4,2,2,0
8615,CN(C=O)C(=O)C=O,4,1,3,0
8616,CC(C#C)C(O)C=O,6,0,2,0
8617,CC(C#C)N(C)C=O,6,1,1,0
8618,CC(C#N)C(O)C=O,5,1,2,0
8619,CC(C#N)N(C)C=O,5,2,1,0
8620,CC(C=O)C(C)C#C,7,0,1,0
8621,CC(C=O)C(C)C#N,6,1,1,0
8622,CC(C=O)C(O)C#C,6,0,2,0
8623,CC(C=O)C(O)C#N,5,1,2,0
8624,OC(C=O)C(O)C#C,5,0,3,0
8625,OC(C=O)C(O)C#N,4,1,3,0
8626,CC(C=O)C(C)C=O,6,0,2,0
8627,CC(C=O)C(O)C=O,5,0,3,0
8628,CC(C=O)N(C)C=O,5,1,2,0
8629,OC(C=O)C(O)C=O,4,0,4,0
8630,CN=C(N)C(=O)C#C,5,2,1,0
8631,CN=C(N)C(=O)C#N,4,3,1,0
8632,CN=C(N)C(=O)C=O,4,2,2,0
8633,CN=C(N)C(O)C#N,4,3,1,0
8634,CN=C(C)N(C)C=O,5,2,1,0
8635,CN=C(N)N(C)C=O,4,3,1,0
8636,CCC(=O)C(=O)C#C,6,0,2,0
8637,CCC(=O)C(=O)C#N,5,1,2,0
8638,CNC(=N)C(=O)C#C,5,2,1,0
8639,CNC(=N)C(=O)C#N,4,3,1,0
8640,CNC(=O)C(=O)C#C,5,1,2,0
8641,COC(=O)C(=O)C#C,5,0,3,0
8642,COC(=O)C(=O)C#N,4,1,3,0
8643,OCC(=O)C(=O)C#C,5,0,3,0
8644,OCC(=O)C(=O)C#N,4,1,3,0
8645,CCC(=O)C(=O)C=O,5,0,3,0
8646,CNC(=N)C(=O)C=O,4,2,2,0
8647,CNC(=O)C(=O)C=O,4,1,3,0
8648,COC(=O)C(=O)C=O,4,0,4,0
8649,OCC(=O)C(=O)C=O,4,0,4,0
8650,CCC(=O)C(=N)NC,5,2,1,0
8651,CCC(=O)C(=O)CC,6,0,2,0
8652,CCC(=O)C(=O)CO,5,0,3,0
8653,CCC(=O)C(=O)NC,5,1,2,0
8654,CCC(=O)C(=O)OC,5,0,3,0
8655,CNC(=N)C(=O)CO,4,2,2,0
8656,CNC(=N)C(=O)OC,4,2,2,0
8657,CNC(=O)C(=O)CO,4,1,3,0
8658,CNC(=O)C(=O)NC,4,2,2,0
8659,CNC(=O)C(=O)OC,4,1,3,0
8660,COC(=O)C(=O)CO,4,0,4,0
8661,COC(=O)C(=O)OC,4,0,4,0
8662,OCC(=O)C(=O)CO,4,0,4,0
8663,CCC(=O)C(N)=NC,5,2,1,0
8664,CN=C(N)C(=O)CO,4,2,2,0
8665,CNC(=O)C(N)=NC,4,3,1,0
8666,COC(=O)C(N)=NC,4,2,2,0
8667,CC(C#C)C(=O)CO,6,0,2,0
8668,CC(C#N)C(=O)CO,5,1,2,0
8669,CCC(=O)C(C)C#C,7,0,1,0
8670,CCC(=O)C(C)C#N,6,1,1,0
8671,CCC(=O)C(O)C#C,6,0,2,0
8672,CCC(=O)C(O)C#N,5,1,2,0
8673,CNC(=N)C(O)C#N,4,3,1,0
8674,CNC(=O)C(C)C#C,6,1,1,0
8675,CNC(=O)C(C)C#N,5,2,1,0
8676,CNC(=O)C(N)C#C,5,2,1,0
8677,CNC(=O)C(N)C#N,4,3,1,0
8678,CNC(=O)C(O)C#C,5,1,2,0
8679,CNC(=O)C(O)C#N,4,2,2,0
8680,COC(=O)C(C)C#C,6,0,2,0
8681,COC(=O)C(C)C#N,5,1,2,0
8682,COC(=O)C(N)C#C,5,1,2,0
8683,COC(=O)C(N)C#N,4,2,2,0
8684,COC(=O)C(O)C#C,5,0,3,0
8685,COC(=O)C(O)C#N,4,1,3,0
8686,OCC(=O)C(O)C#C,5,0,3,0
8687,OCC(=O)C(O)C#N,4,1,3,0
8688,CC(C=O)C(=O)CO,5,0,3,0
8689,CCC(=N)N(C)C=O,5,2,1,0
8690,CCC(=O)C(C)C=O,6,0,2,0
8691,CCC(=O)C(O)C=O,5,0,3,0
8692,CCC(=O)N(C)C=N,5,2,1,0
8693,CCC(=O)N(C)C=O,5,1,2,0
8694,CN(C=N)C(=O)CO,4,2,2,0
8695,CN(C=O)C(=N)CO,4,2,2,0
8696,CN(C=O)C(=O)CN,4,2,2,0
8697,CN(C=O)C(=O)CO,4,1,3,0
8698,CNC(=O)C(C)C=O,5,1,2,0
8699,CNC(=O)C(O)C=O,4,1,3,0
8700,CNC(=O)N(C)C=N,4,3,1,0
8701,CNC(=O)N(C)C=O,4,2,2,0
8702,COC(=N)N(C)C=O,4,2,2,0
8703,COC(=O)C(C)C=O,5,0,3,0
8704,COC(=O)C(O)C=O,4,0,4,0
8705,COC(=O)N(C)C=N,4,2,2,0
8706,COC(=O)N(C)C=O,4,1,3,0
8707,OCC(=O)C(O)C=O,4,0,4,0
8708,CC(CO)C(=O)C#C,6,0,2,0
8709,CC(CO)C(=O)C#N,5,1,2,0
8710,CCC(C)C(=O)C#C,7,0,1,0
8711,CCC(C)C(=O)C#N,6,1,1,0
8712,CCC(O)C(=O)C#C,6,0,2,0
8713,CCC(O)C(=O)C#N,5,1,2,0
8714,CCN(C)C(=N)C#N,5,3,0,0
8715,CCN(C)C(=O)C#C,6,1,1,0
8716,CCN(C)C(=O)C#N,5,2,1,0
8717,CNC(C)C(=O)C#N,5,2,1,0
8718,COC(C)C(=O)C#C,6,0,2,0
8719,COC(C)C(=O)C#N,5,1,2,0
8720,OCC(O)C(=O)C#C,5,0,3,0
8721,OCC(O)C(=O)C#N,4,1,3,0
8722,CC(CO)C(=O)C=O,5,0,3,0
8723,CCC(C)C(=O)C=O,6,0,2,0
8724,CCC(O)C(=O)C=O,5,0,3,0
8725,CCN(C)C(=N)C=O,5,2,1,0
8726,CCN(C)C(=O)C=O,5,1,2,0
8727,COC(C)C(=O)C=O,5,0,3,0
8728,OCC(O)C(=O)C=O,4,0,4,0
8729,CC(CO)C(=O)CO,5,0,3,0
8730,CCC(=O)C(C)CO,6,0,2,0
8731,CCC(=O)C(C)OC,6,0,2,0
8732,CCC(=O)C(O)CO,5,0,3,0
8733,CCC(C)C(=O)CC,7,0,1,0
8734,CCC(C)C(=O)CO,6,0,2,0
8735,CCC(C)C(=O)NC,6,1,1,0
8736,CCC(C)C(=O)OC,6,0,2,0
8737,CCC(O)C(=O)CC,6,0,2,0
8738,CCC(O)C(=O)CO,5,0,3,0
8739,CCC(O)C(=O)NC,5,1,2,0
8740,CCC(O)C(=O)OC,5,0,3,0
8741,CCN(C)C(=O)CC,6,1,1,0
8742,CCN(C)C(=O)CO,5,1,2,0
8743,CCN(C)C(=O)NC,5,2,1,0
8744,CCN(C)C(=O)OC,5,1,2,0
8745,CNC(=O)C(C)CO,5,1,2,0
8746,CNC(=O)C(C)OC,5,1,2,0
8747,CNC(=O)C(O)CO,4,1,3,0
8748,CNC(C)C(=O)OC,5,1,2,0
8749,COC(=O)C(C)CO,5,0,3,0
8750,COC(=O)C(N)CO,4,1,3,0
8751,COC(=O)C(O)CO,4,0,4,0
8752,COC(C)C(=O)CO,5,0,3,0
8753,COC(C)C(=O)OC,5,0,3,0
8754,OCC(O)C(=O)CO,4,0,4,0
8755,CC(C#C)C(O)CO,6,0,2,0
8756,CC(C#N)C(O)CO,5,1,2,0
8757,CC(CO)C(C)C#C,7,0,1,0
8758,CC(CO)C(C)C#N,6,1,1,0
8759,CC(CO)C(N)C#N,5,2,1,0
8760,CC(CO)C(O)C#C,6,0,2,0
8761,CC(CO)C(O)C#N,5,1,2,0
8762,CCC(C)C(C)C#C,8,0,0,0
8763,CCC(C)C(C)C#N,7,1,0,0
8764,CCC(C)C(N)C#N,6,2,0,0
8765,CCC(C)C(O)C#C,7,0,1,0
8766,CCC(C)C(O)C#N,6,1,1,0
8767,CCC(N)C(N)C#N,5,3,0,0
8768,CCC(O)C(C)C#C,7,0,1,0
8769,CCC(O)C(C)C#N,6,1,1,0
8770,CCC(O)C(N)C#N,5,2,1,0
8771,CCC(O)C(O)C#C,6,0,2,0
8772,CCC(O)C(O)C#N,5,1,2,0
8773,CCN(C)C(C)C#N,6,2,0,0
8774,CNC(C)C(O)C#N,5,2,1,0
8775,COC(C)C(C)C#C,7,0,1,0
8776,COC(C)C(C)C#N,6,1,1,0
8777,COC(C)C(N)C#N,5,2,1,0
8778,COC(C)C(O)C#C,6,0,2,0
8779,COC(C)C(O)C#N,5,1,2,0
8780,NC(C#N)C(O)CO,4,2,2,0
8781,NC(CO)C(N)C#N,4,3,1,0
8782,NC(CO)C(O)C#N,4,2,2,0
8783,OCC(O)C(O)C#C,5,0,3,0
8784,OCC(O)C(O)C#N,4,1,3,0
8785,CC(C=O)C(O)CO,5,0,3,0
8786,CC(CO)C(C)C=O,6,0,2,0
8787,CC(CO)C(O)C=O,5,0,3,0
8788,CC(CO)N(C)C=O,5,1,2,0
8789,CCC(C)C(C)C=O,7,0,1,0
8790,CCC(C)C(O)C=O,6,0,2,0
8791,CCC(C)N(C)C=O,6,1,1,0
8792,CCC(O)C(C)C=O,6,0,2,0
8793,CCC(O)C(O)C=O,5,0,3,0
8794,COC(C)C(C)C=O,6,0,2,0
8795,COC(C)C(O)C=O,5,0,3,0
8796,OCC(O)C(O)C=O,4,0,4,0
8797,CC(CO)C(C)CO,6,0,2,0
8798,CC(CO)C(O)CO,5,0,3,0
8799,CCC(C)C(C)CC,8,0,0,0
8800,CCC(C)C(C)CO,7,0,1,0
8801,CCC(C)C(C)OC,7,0,1,0
8802,CCC(C)C(O)CC,7,0,1,0
8803,CCC(C)C(O)CO,6,0,2,0
8804,CCC(O)C(C)CO,6,0,2,0
8805,CCC(O)C(C)OC,6,0,2,0
8806,CCC(O)C(O)CC,6,0,2,0
8807,CCC(O)C(O)CO,5,0,3,0
8808,COC(C)C(C)CO,6,0,2,0
8809,COC(C)C(C)OC,6,0,2,0
8810,COC(C)C(O)CO,5,0,3,0
8811,OCC(O)C(O)CO,4,0,4,0
8812,O=C(C#C)C#CC#C,7,0,1,0
8813,O=C(C#C)C#CC#N,6,1,1,0
8814,O=C(C#N)C#CC#C,6,1,1,0
8815,O=C(C#N)C#CC#N,5,2,1,0
8816,N=C(NCC#C)C#N,5,3,0,0
8817,N=C(NCC#N)C#N,4,4,0,0
8818,O=C(CCC#C)C#C,7,0,1,0
8819,O=C(CCC#C)C#N,6,1,1,0
8820,O=C(CCC#N)C#C,6,1,1,0
8821,O=C(CCC#N)C#N,5,2,1,0
8822,O=C(NCC#C)C#C,6,1,1,0
8823,O=C(OCC#C)C#C,6,0,2,0
8824,O=C(OCC#C)C#N,5,1,2,0
8825,O=C(OCC#N)C#C,5,1,2,0
8826,O=C(OCC#N)C#N,4,2,2,0
8827,O=CC#CC(=O)C#C,6,0,2,0
8828,O=CC#CC(=O)C#N,5,1,2,0
8829,O=CC#CC(=O)C=O,5,0,3,0
8830,O=CC(=O)C#CC#C,6,0,2,0
8831,O=CC(=O)C#CC#N,5,1,2,0
8832,N=C(NCC#C)C=O,5,2,1,0
8833,N=C(NCC#N)C=O,4,3,1,0
8834,O=CC(=O)CCC#C,6,0,2,0
8835,O=CC(=O)CCC#N,5,1,2,0
8836,O=CC(=O)NCC#C,5,1,2,0
8837,O=CC(=O)OCC#C,5,0,3,0
