,selfies,Solubility
2152,[C][C][=N][N][Branch1][Branch2][C][=Branch1][C][=O][C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O][=Branch1][C][=O][=O],-1.7718215434
2153,[C][C][=Branch1][C][=O][O][C][C][=C][Branch1][C][C][C],-1.4743213171
2154,[C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C],-1.6002483409000001
2155,[C][C][C][C][C][C][Branch1][C][C][=O],-1.4333383705
2156,[C][C][C][C][Branch1][C][C][C][=O],-1.3774493615
2157,[O][=C][O][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1],-1.5647364969
2158,[C][C][C][Branch1][Ring1][C][O][Branch1][=Branch1][C][O][C][C][=C][C][O][C][C][=C],-1.7182484471000001
2159,[C][C][C][C][N][C][C][C][C],-1.5039654481
2160,[C][C][Branch1][#C][C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C],-1.8755690909
2161,[C][C@@H1][C][O][Ring1][Ring1],0.8380333836
2162,[C][C][C][C][N][Branch1][Ring2][C][C][O][C][C][C][C],-1.6367385713999998
2163,[Na+1].[C][N][Branch1][C][C][C][=Branch1][C][=S][S][C][C][C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],0.17790359960000002
2164,[Na+1].[Na+1].[Na+1].[Na+1].[C][O][C][=C][C][=C][Branch2][=Branch1][P][C][=C][Ring1][=Branch1][N][\N][=C][C][=Branch1][C][=O][C][=C][Branch1][C][N][C][Branch2][Ring1][#C][N][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Branch2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][C][=C][/-Ring2][Ring1][=C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.41610448229999997
2165,[C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][C][Branch1][C][N][=O],-0.5767319197
2166,[O][C][C][S][C][=N][C][=Ring1][Branch1],0.5257355357
2167,[C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][O][C][C@H1][Ring1][=Branch1][C][Branch1][C][O-1][=O],0.3449927217
2168,[Na+1].[Na+1].[Na+1].[Na+1].[O-1][SH0][=Branch1][C][=O][=Branch1][C][=O][O][C][C][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][=Branch1][=Branch2][C][=C][C][Branch2][Branch1][#Branch1][N][\N][=C][C][=Branch1][C][=O][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][C][C][=C][Ring1][#C][C][=C][/-Ring2][Ring1][Ring2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Ring2][Ring2][Ring2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Ring2][Ring2][N],-0.3893149412
2169,[Na].[Na].[Na].[Na].[C][N][C][=C][C][=C][Branch2][Branch1][S][/C][=C][/C][=C][C][=C][Branch2][Ring2][#Branch2][N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][C][=Branch1][Ring2][=N][Ring1][P][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][Branch1][=C][Ring2][Ring2][#Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O].[C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][C][=Branch1][Ring2][=N][Ring1][P][N][C][C][O][C][C][Ring1][=Branch1],-0.48433581049999996
2170,[I-1].[C][S+1][Branch1][C][C][Branch1][C][C][=O],-0.7568844320999999
2171,[C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][N],-0.5071845321
2172,[C][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][N],-0.5071845321
2173,[O].[O].[O].[O].[O].[O].[O].[Co+2].[O-1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],0.1271332296
2174,[Na+1].[C][N][Branch1][C][C][C][Branch1][C][S-1][=S],0.41689219240000003
2175,[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C+1][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][Ring1][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][Ring1][C][C][C][C].[C][C][Branch1][C][O-1][=O],-0.13956089789999998
2176,[NH4+1].[Cl-1],0.8422541039
2177,[Cl-1].[N][C][=C][N][Branch1][Branch1][N][=O+1][Ring1][Branch1][N][C][C][O][C][C][Ring1][=Branch1],0.1471983169
2178,[C][C][C][C][O][C][=Branch1][C][=O][\C][=C][/C][Branch1][C][O][=O],-0.6677809794
2179,[C][C][=C][C][=C][Branch1][Branch1][N][C][C][O][C][=C][Ring1][#Branch2][O],-0.6550553282
2180,[Na+1].[Na+1].[C][O][C][=C][C][=Branch2][Ring2][O][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][=N][C][C][=Branch2][Ring1][O][=N][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.23900392620000002
2181,[O][C][C][N][C][Branch1][Ring2][C][Ring1][Branch1][C][Branch1][C][O][=O],0.4399221153
2182,[Na+1].[C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.9492775868000001
2183,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][=C],-1.5763108556999998
2184,[C][N][C][=Branch1][C][=S][N][N],-0.465572855
2185,[Cl-1].[K+1],0.6777748798000001
2186,[O][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],0.230443278
2187,[C][O][C][=Branch1][C][=O][C][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C],-0.653770318
2188,[O][C][C][O][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.7165256146
2189,[C][C][Branch1][N][C][C][C][C][Branch1][C][C][Branch1][C][C][O][C][C][=O],-0.6921365673000001
2190,[C][C][C][N][C][C][C],-0.461082427
2191,[N][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.42501689530000003
2192,[Na+1].[O][C][=Branch1][C][=O][C][=C][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][Branch1][C][O][=O],0.1093959475
2193,[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[O-1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Branch2][=N][N][C][=N][C][Branch1][C][Cl][=N][C][Branch2][#Branch1][=N][N][C][=C][C][=C][Branch2][=Branch1][S][N][C][=N][C][Branch1][C][Cl][=N][C][Branch2][Branch1][S][N][C][=C][C][=Branch2][Ring2][P][=C][C][C][=C][Branch2][Ring2][C][/C][=Branch2][Ring1][Ring1][=N][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch1][=Ring2][Ring1][Ring1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Ring2][#Branch1][C][=C][Ring2][Ring2][=C][=N][Ring2][Branch1][=Branch1][=C][C][=Branch1][C][=O][C][=Branch2][Ring1][Ring1][=N][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][\C][=Branch1][#Branch2][=C][C][Ring2][Ring1][Ring1][=C][Ring2][=Branch1][=C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.6303809029
2194,[Br-1].[C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.0189230333
2195,[Cl-1].[C][N+1][=C][C][=C][C][=C][Ring1][=Branch1],0.42018288909999996
2196,[C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][C],0.44451078829999996
2197,[H+1].[Cl-1].[N][O],0.6895503556999999
2198,[C][=C][C][=Branch1][C][=O][N][C][N][C][=Branch1][C][=O][C][=C],-0.6552426764
2199,[O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][=Branch1][C][=O][C][Branch1][C][O][=O],0.2373207652
2200,[C][N+1][Branch1][C][O-1][C][C][O][C][C][Ring1][#Branch1],0.4563099285
2201,[NH3+1][C][C][O].[NH3+1][C][C][O].[NH3+1][C][C][O].[O][C][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Branch1][C][O-1][=O],-0.050160116399999996
2202,[Na+1].[N][C][C][N][C][C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],0.24453595420000002
2203,[Na+1].[Na+1].[Na+1].[C][C][=C][C][Branch2][Ring1][=N][N][=N][C][=C][C][=Branch1][=C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Branch1][C][C][C][=C][Ring2][Ring1][#Branch1][N][=N][C][=C][C][=C][Branch1][S][N][C][=N][C][Branch1][C][N][=N][C][Branch1][C][Cl][=N][Ring1][Branch2][C][=C][Ring1][#C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.3869456913
2204,[K+1].[O-1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][C][O][C][=Branch1][C][=O][C][=C],1.1562683245
2205,[Na+1].[Na+1].[Na+1].[C][C][=C][Branch2][Ring2][Ring2][N][C][=N][C][Branch1][C][Cl][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Ring1][C][C][Branch1][C][C][=C][Branch2][Branch1][C][C][Branch1][C][C][=C][Ring2][Ring1][O][N][C][=C][C][=Branch2][Ring1][O][=C][Branch1][C][N][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][P][=Ring1][N][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.4244279852
2206,[Na+1].[Na+1].[Na+1].[C][C][=C][Branch2][Ring2][C][N][C][=N][C][Branch1][C][Cl][=N][C][Branch2][Ring1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Ring1][C][C][Branch1][C][C][=C][Branch2][Branch1][C][C][Branch1][C][C][=C][Ring2][Ring1][O][N][C][=C][C][=Branch2][Ring1][O][=C][Branch1][C][N][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][P][=Ring1][N][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.4244279852
2207,[C][N][Branch1][#Branch1][C][C][O][C][Ring1][=Branch1][C][=N][C][=Branch2][Branch1][N][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][=C][C][=Branch1][C][=O][/C][=Branch1][O][=N][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=Branch2][Ring1][Branch1][=C][C][Ring1][#C][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][N][C][=C][C][=Branch2][Branch2][Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=C][Branch2][#Branch1][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][C][=Branch1][S][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1][N][C][=C][C][=Branch1][C][=O][/C][=Branch1][O][=N][/N][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=Branch2][Ring1][Branch1][=C][C][Ring1][#C][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][S][=Branch1][C][=O][=Branch1][C][=O][O-1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1],-1.144796153
2208,[C][C][=Branch1][C][=O][C][C][C][O][C][Ring1][Branch1][=O],0.3975093207
2209,[Na+1].[C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][C][=O][O][C],-0.9664819924
2210,[Na+1].[Cl-1],0.7343267611
2211,[Li+1].[Li+1].[O-1][C][=Branch1][C][=O][C][C][C][C][Branch1][C][O-1][=O],0.34275407659999996
2212,[C][C][O][C][=Branch1][=Branch2][=C][Branch1][C][O][C][Ring1][=Branch1][=O][C],0.3906698962
2213,[Na+1].[C][O][C][=C][C][Branch1][C][O][=C][Branch1][=N][C][=C][Ring1][#Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.022384851
2214,[C][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C][O],-0.6667259261999999
2215,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][O],-2.6735257097
2216,[O][=C][C][C][C][C][Ring1][Branch1],0.5536775573
2217,[H+1].[Cl-1].[C][N][C],1.5657185919
2218,[S].[Mn],-4.1599117564
2219,[C][O][C][=O],0.6985937788
2220,[Na+1].[Na+1].[Na+1].[O][C][=C][C][=Branch2][Ring2][#Branch2][=C][C][=C][C][=C][C][Branch1][O][C][=C][C][Ring1][N][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Branch1][=N][C][=C][Ring1][#Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.242535631
2221,[C][C][C][=C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=Branch1][=O],-0.7362684615999999
2222,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][C][C][=C],-0.6201428843
2223,[Na+1].[Na+1].[O][C][C][N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch2][=Branch1][Branch2][N][C][=C][C][=C][Branch2][Ring2][P][\C][=C][\C][=C][C][=C][Branch2][Ring1][O][N][C][=N][C][Branch1][Branch1][N][C][C][O][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][P][C][=C][Ring2][Ring1][Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][Branch1][=C][Ring2][Ring2][Ring2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Branch1][=Branch1],-1.4592143997
2224,[C][C][O][C][C][O][C][Branch1][C][C][Branch1][C][C][C],-0.6879152253
2225,[C][O][C][Branch1][C][C][C][C][O][C][Branch1][C][C][=O],-0.6877845281999999
2226,[Na+1].[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-1.042005529
2227,[N][C][=Branch1][C][=N][SH0][Branch1][C][O][=O],-0.5567928158
2228,[C][C][Branch1][C][C][C][=Branch1][C][=O][O][O][C][Branch1][C][C][Branch1][C][C][C],-1.6070025668
2229,[C][O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C],-1.6296186709
2230,[N][C][=N][C][Branch1][C][N][=N][C][Branch1][C][N][=N][Ring1][Branch2].[O][PH0][Branch1][C][O][Branch1][C][O][=O],-1.7594101934
2231,[C][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][O][Ring1][=N],-1.6560932729
2232,[C][O][C][=C][C][Branch1][#C][C][C][Branch1][=Branch1][C][Branch1][C][C][=O][C][Branch1][C][C][=O][=C][C][=C][Ring1][=C][O],-1.7863659491
2233,[O][C][C@H1][N][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O],0.40435204280000003
2234,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][Cl][C][=Branch1][C][=O][O][C][C],-1.7209723549
2235,[C][C][=Branch1][C][=C][C][=Branch1][C][=O][O][C][C][O][C][C][O][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][=C],-1.9005552518000002
2236,[C][C][C][C][Branch1][#Branch1][C][C][C][Ring1][=Branch1][N][C][C][C][C][C][Branch1][C][N][C][Branch1][C][C][C][Ring1][Branch2],-1.8210383612999999
2237,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Ring1][Branch2],-1.5375827569
2238,[N][C][=N][C][=N][C][N][Branch1][Branch2][C][=N][C][Ring1][=Branch2][=Ring1][Branch1][C][O][C][Branch1][O][C][O][PH0][Branch1][C][O][Branch1][C][O][=O][C][Branch1][C][O][C][Ring1][N][O],-1.9953026193999999
2239,[Cl][C][C][Branch1][C][Cl][Cl],-1.5811040628
2240,[C][C][=C][C][Branch1][C][O][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][=Branch2][O],-1.6383266335
2241,[N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O][=Branch1][C][=O][=O],-1.9051186702
2242,[C][=C][C][N][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][=C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][=C][C][Ring1][=C][=O],-1.8526019693
2243,[C][O][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Ring1][=Branch1][N],-1.6422660516999998
2244,[N][C][=N][C][Branch1][C][N][=N][C][Branch1][C][N][=N][Ring1][Branch2],-1.5592150485
2245,[N][C][Branch1][C][N][=N][N+1][Branch1][C][O-1][=O],-1.4858424644
2246,[C][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],-1.8179144880000002
2247,[C][O][C][Ring1][Ring1][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][#Branch1][C][C][C][O][Ring1][Ring1][C][C][C][O][Ring1][Ring1],-1.9192347247
2248,[N][N][=C][Branch1][C][N][N].[O][C][Branch1][C][O][=O],-1.6153792849000002
2249,[C][N][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],-1.7150988877000002
2250,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][Branch1][C][C][=O],-1.8059055211000001
2251,[C][C][Branch1][C][C][O][C][Branch1][C][C][C],-1.5165927583
2252,[C][C][Branch1][C][C][Br],-1.598518701
2253,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][N][=Branch1][C][=O][=O],-1.7421953353
2254,[C][C][S][C][C],-1.4680248268
2255,[C][C][Branch1][C][C][=C][C][C][C][Branch1][C][C][=O],-1.6210489706
2256,[C][C][C][C][O][C][C][O][C][C][O][C][C][C][C],-1.8620060840000001
2257,[C][C][C][C][C][Branch1][Branch2][C][Branch1][C][O][C][Ring1][#Branch1][C][Branch1][C][C][=C],-1.7111123645
2258,[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N],-1.6601758755
2259,[O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][Branch1][C][O][=O][=C][Branch1][#Branch2][C][=C][Ring1][=Branch2][C][Branch1][C][O][=O][C][Branch1][C][O][=O].[C][C][N][=C][Branch1][Ring2][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-2.1253109845
2260,[N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],-1.628640918
2261,[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][C],-1.630817582
2262,[Al+3].[C][C][Branch1][C][O-1][=C][C][Branch1][C][C][=O].[C][C][Branch1][C][O-1][=C][C][Branch1][C][C][=O].[C][C][Branch1][C][O-1][=C][C][Branch1][C][C][=O],-2.0338377463999997
2263,[Na+1].[K+1].[C][C][=N][N][Branch2][Ring2][#Branch2][C][Branch1][C][O][C][Ring1][=Branch1][N][=N][C][=C][C][=C][C][Branch1][#C][C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Ring1][=C][SH0][Branch1][C][O][=Branch1][C][=O][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.3928398265
2264,[O][C][C][#C][C][O],1.5363390032
2265,[Na+1].[Na+1].[Na+1].[C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][C][Cl][=N][C][Branch2][=Branch1][=Branch1][N][C][=C][C][=Branch2][Branch1][#Branch1][=C][C][C][=C][Branch2][Ring2][Branch2][\C][=Branch2][Ring1][=Branch2][=N][/N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][C][=O][C][Ring2][Ring1][O][=Ring2][Ring1][#Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][Ring2][O],-0.4592355493
2266,[Na+1].[O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=C][Ring1][=Branch1][N][N][C][=C][C][=C][C][=Branch1][C][=O][C][=C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.9011960035
2267,[O][C][=Branch1][C][=O][C][C][C][Branch1][S][N][Branch1][#Branch1][C][C][Branch1][C][O][=O][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O],0.043603803899999995
2268,[C][C][=Branch1][C][=C][O][C][Branch1][C][C][=O],-0.5277513782
2269,[O][=C][O][C][=Branch1][C][=O][C][C][C][=C][C][C][Ring1][#Branch2][Ring1][=Branch1],-0.7139217719
2270,[C][C][NH1][N][=C][Branch1][C][C][C][=Ring1][=Branch1],-0.5204744976
2271,[K+1].[K+1].[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][O-1][=O].[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][O-1][=O],-0.3429717
2272,[C][C][C][C][C][C@H1][C@@H1][Branch1][S][C][C][C][=C][C][=Branch1][C][=O][C][C][C@H1][Ring1][O][Ring1][#Branch1][C@@H1][Ring1][#C][C][C][C][Ring2][Ring1][C][=O],-3.7327198893
2273,[N][C@@H1][Branch1][O][C][O][PH0][Branch1][C][O][Branch1][C][O][=O][C][Branch1][C][O][=O],-0.8149408723
2274,[Na+1].[C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O],-0.0969056512
2275,[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[O][C][C][N][Branch1][Ring2][C][C][O][C][=N][C][Branch2][#Branch1][P][N][C][=C][C][=C][Branch2][=Branch1][#Branch2][\C][=C][\C][=C][C][=C][Branch2][Branch1][Ring2][N][C][=N][C][Branch2][Ring1][N][N][C][=C][C][=Branch1][=C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][C][=Branch1][Branch1][=N][Ring2][Ring1][Branch1][N][Branch1][Ring2][C][C][O][C][C][O][C][=C][Ring2][Ring2][Ring1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][C][=Branch1][Branch1][=C][Ring2][Ring2][#C][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][C][Branch2][Ring1][N][N][C][=C][C][=Branch1][=C][=C][C][=C][Ring1][=Branch1][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][SH0][Branch1][C][O-1][=Branch1][C][=O][=O][=N][Ring2][=Branch1][=Branch2],-0.6924056004000001
2276,[Cs+1].[Cs+1].[O-1][C][Branch1][C][O-1][=O],0.9300687552
2277,[C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][O][=O],-0.5635618856
2278,[C][C][Branch1][C][C][C][C][Branch1][C][O][C][C][Branch1][C][C][Branch1][C][C][N][Ring1][#Branch2][C][C][O],-0.8598205529
2279,[C][C][N][Branch1][Ring1][C][C][C][C][#C],-0.6020131225
2280,[Co+2].[O][C][=Branch1][C][=O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Branch1][C][O-1][=O],-0.954573972
2281,[Co+2].[Co+2].[Co+2].[O][C][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Branch1][C][O-1][=O].[O][C][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Branch1][C][O-1][=O],-1.3025954999
2282,[O].[O].[Cl-1].[Cl-1].[Ba+2],0.0418928153
2283,[O][C][C][Branch1][C][Br][Branch1][Ring1][C][O][N+1][Branch1][C][O-1][=O],0.1271308568
2284,[SH1-2].[Cu+1].[Cu+1],-4.2045730411
2285,[C][C][NH1][C][=C][N][=Ring1][Branch1],0.5121363664999999
